id,title,release_date,description,baseline_score,developers,platforms,genres,release_year
1032917,Splashdown: Rides Gone Wild,2003-08-05,Splashdown: Rides Gone Wild is a 2003 jetski racing video game developed by Rainbow Studios and published by THQ for PlayStation 2 and mobile. It is a sequel to the original Splashdown for the PlayStation 2 and Xbox,3.4651162790697674,"THQ,Rainbow Studios","Mobile,PlayStation 2",Racing,2003
1032918,Freaky Flyers,2003-08-05,"Freaky Flyers is an air racing video game developed internally by Midway San Diego for Xbox and PS2 while the GameCube version was developed by Point of View, Inc. and published by Midway Games.",2.625,Midway Games,"Nintendo GameCube,Xbox,PlayStation 2",Racing,2003
1032921,Gregory Horror Show,2003-08-07,"A bizarre adventure game that follows the adventures of a main hero named Gregory whose purpose it is to collect lost souls in a haunted mansion. This hotel of the undead is filled with a bizarre group of guests -- along with Gregory and a mischievous little punk kid called James. Your goal is to steal the soul fragment (contained in milk bottles) that each guest holds. Doing so will, as Death informed you, get you out of the hotel, and apparently fill you in on why you were out walking about in the forest in the first place. You obtain the soul fragments by interacting with guests and solving basic puzzles. The game ends when you've run out of spirit as indicated by a spirit meter.",3.9712041884816753,"Capcom,Capcom Production Studio 3",PlayStation 2,"Adventure,Puzzle",2003
1032922,Flipnic: Ultimate Pinball,2003-08-07,"A pinball game with multiple twists. Flipnic isn't your basic pinball game, it's a psychedelic trip through fantastic land of pinball. The game features multiple tables in which the player must complete a given set of tasks before he or she can proceed to the next level. Each of the ""tables"" consists of many smaller playing areas and every one has some gimmick in them. For example, one must first freeze the waterfall and then destroy the ice and climb a mountain behind it. All this using only the paddles and the ball.",3.9545454545454546,"Sony Computer Entertainment,Capcom",PlayStation 2,Pinball,2003
1032932,Final Fantasy: Crystal Chronicles,2003-08-08,"Join a crystal caravan! A deadly miasma has swallowed the land, and it's up to you to hold it at bay! Many dangers lie along your journey, but you need not face them alone. Enlist your friends in a crystal caravan and make your mark together in the Crystal Chronicles!",3.275028768699655,"The Game Designers Studio,Nintendo",Nintendo GameCube,"Quiz/Trivia,RPG,Simulator,Strategy",2003
1032933,Mega Man Battle Chip Challenge,2003-08-08,"Bring it On... Rise to the Challenge! Face off against your opponents. Earn new battle chips and power 'em up! Test your skills in cool new battle scenes and prepare for the ultimate battle for ""Net Domination"" in the Battle Chip Grand Prix. Choose familiar characters from the Battle Network universe—including Mega Man and Guts Man, meet an all new Net-Navi character, and render shots, sword maneuvers and specialized moves with your Battle Chips. Released in Japan as Rockman EXE Battle Chip GP, Mega Man Battle Chip Challenge supports combat for two players via link-up.",2.4708029197080292,Capcom,"Wii U,WonderSwan Color,Game Boy Advance","Puzzle,RPG,Strategy",2003
1032937,Madden NFL 2004,2003-08-11,"The 2004 edition of Madden NFL Football includes several changes from the previous year. It features a complete list of NFL players and teams with statistics tracking. Multiple play modes include regular season, playoffs, and exhibition play. Create-a-player mode allows for the creation of a custom NFL player, which can be traded during a season.",3.6606060606060606,"EA Sports,EA Orlando","Windows PC,Nintendo GameCube,Xbox,PlayStation 2","Simulator,Sport",2003
1032947,Terminator 3: Rise of the Machines,2003-08-13,"Terminator 3: Rise of the Machines is a first-person shooter video game based on the film of the same title, with elements of hand-to-hand combat in third-person perspective.",2.183333333333333,"Atari Inc.,Black Ops Entertainment","Nintendo GameCube,Xbox,Mobile,PlayStation 2","Fighting,Shooter",2003
1032949,Lionheart: Legacy of the Crusader,2003-08-13,"Starting from humble beginnings as a slave, rise to fame and fortune by proving your self worthy against the terrible odds presented by your world's realities and the recent crack in the fabric of reality. Face monstrous hordes and relentless bandits. Specialize in wielding cold steal or be a master of casting hot magical spells. Join factions to gain powerful allies and earn perks that will help you rise above the challenges.",2.9305555555555554,"Reflexive Entertainment,Black Isle Studios",Windows PC,"Adventure,RPG",2003
1032950,Higurashi no Naku Koro ni: Ch.3 Tatarigoroshi-hen,2003-08-15,"Satoko's uncle Teppei returns to Hinamizawa to take custody of Satoko and resume an abusive relationship with her, where he treats her like a slave while demanding money from her. Keiichi cannot accept this stalemate, and he makes it his personal mission to rescue Satoko.",4.409836065573771,07th Expansion,Windows PC,Visual Novel,2003
1032959,Touhou Youyoumu: Perfect Cherry Blossom,2003-08-17,"Perfect Cherry Blossom features three playable characters to choose from, and each character has two different sets of skills. Reimu Hakurei is relatively balanced in all areas. Marisa Kirisame moves faster, and uses more powerful attacks with less range. Sakuya Izayoi moves slower, and uses weaker attacks that can hit just about everything on the screen. A major addition to Perfect Cherry Blossom is the ""Cherry"" scoring system. Shooting enemies increases your Cherry Points, bombing or dying decreases your Cherry Points, and reaching 50,000 Cherry Points gives you a temporary shield. Cherry Points eventually lead to a higher Cherry Gauge, which increases the points you receive from Point Items. Other important changes are the appearance of your character's hitbox while you are focused, the properties of your attacks depending on whether you are focused or unfocused, and a helpful cursor along the bottom margin during a boss battle that shows the location of the boss. This game is also unique in that it includes a ""Phantasm Stage"" that can be played only after clearing the Extra Stage. ZUN stated that the Extra Stage in this game was meant to be an ""easy mode"" version; perhaps Phantasm Stage was the original Extra Stage during development.",4.018576826196473,Team Shanghai Alice,Windows PC,"Indie,Shooter",2003
1032965,Pajama Sam 4: Life Is Rough When You Lose Your Stuff!,2003-08-19,"Lost among the piles of clothes and toys is his prized comic book. Donning his red cape, Pajama Sam dives into the chaos only to land in a strange and fantastic world that resembles his messy room. Pajama Sam sets off on a series of adventures in search of his lost comic book, looking for lost socks in Agitator Lake, rounding up dust bunnies at the Dust Bunny Corral, exploring the Spilled Soda Swamp and much more. In the end, Sam finds his comic book and realizes that life wouldn't be so rough if he put away his stuff! Throughout the story, kids meet lots of interesting new friends and tackle fun challenges that will inspire them to solve problems in creative ways.",2.5441176470588234,Humongous Entertainment,Windows PC,"Adventure,Puzzle",2003
1032967,Alter Echo,2003-08-19,"In Alter Echo, interstellar corporations mine a new organic skin called Plast and use it to make biomachines. Nevin, who can physically alter Plast and time itself, discovers that illegal experiments have infected Plast with human consciousness, and now he must fight for survival against a world gone mad. As you battle wave after wave of biomechanical enemies, you can morph between Melee, Gun, and Stealth modes. A Time Dilation system allows players to freeze the action and cue up an unstoppable flurry of moves and special attacks.",2.5972222222222223,"Outrage Games,THQ","Xbox,PlayStation 2","Adventure,Fighting,Puzzle",2003
1032969,Grand Chase,2003-08-20,"free-to-play, two-dimensional side-scrolling MMORPG.",3.304140127388535,"KOG studios,Gamania",Windows PC,"Adventure,Fighting,Platform,RPG",2003
